Server Name 	Install Server 	Contract 
lt10mq17vm.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
li30ipsic1vm.w30.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
li19b2vdbs03.cn.sub	              lp19instiaas02	IAAS_NTT_LI-UX_SRV
li10mqb2v08vm.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
lt19xens11.bmwgroup.net	              lp19instiaas02	IAAS_NTT_LI-UX_SRV
li10feq03.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
lt10ytd03.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
li10www12111vm.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
li09www12003.bmwgroup.net	              lp09instiaas02	IAAS_NTT_LI-UX_SRV
li10q0203.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
li19www12008.bmwgroup.net	              lp19instiaas02	IAAS_NTT_LI-UX_SRV
lt19www12005.bmwgroup.net	              lp19instiaas02	IAAS_NTT_LI-UX_SRV
lt19www12007.bmwgroup.net	              lp19instiaas02	IAAS_NTT_LI-UX_SRV
lt19www12008.bmwgroup.net	              lp19instiaas02	IAAS_NTT_LI-UX_SRV
li19www12005.bmwgroup.net	              lp19instiaas02	IAAS_NTT_LI-UX_SRV
li19bp204.bmwgroup.net	              lp19instiaas02	IAAS_NTT_LI-UX_SRV
li10sprintpandoraws1.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
lt09app12118vm.bmwgroup.net	              lp09instiaas02	IAAS_NTT_LI-UX_SRV
lt09xensdi10.bmwgroup.net	              lp09instiaas02	IAAS_NTT_LI-UX_SRV
lt09app12112vm.bmwgroup.net	              lp09instiaas02	IAAS_NTT_LI-UX_SRV
li19cnapp416vm.bmwgroup.net	              lp19instiaas02	IAAS_NTT_LI-UX_SRV
lt09app12114vm.bmwgroup.net	              lp09instiaas02	IAAS_NTT_LI-UX_SRV
li10intra12112vm.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
li10intra12124vm.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
li19intra12105vm.bmwgroup.net	              lp19instiaas02	IAAS_NTT_LI-UX_SRV
li10intra12118vm.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
li09isr04.bmwgroup.net	              lp09instiaas02	IAAS_NTT_LI-UX_SRV
lt09xensor08.bmwgroup.net	              lp09instiaas02	IAAS_NTT_LI-UX_SRV
li19hf01.bmwgroup.net	              lp19instiaas02	IAAS_NTT_LI-UX_SRV
lt10app12118vm.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
li10app12158vm.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
li10app12157vm.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
lt09xensdi09.bmwgroup.net	              lp09instiaas02	IAAS_NTT_LI-UX_SRV
li10ipsp12vm.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
lt10fssplshc03.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
lt10fssplessh01.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
lt10aemv65pub02.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
lt10app12116vm.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
lt09xensor07.bmwgroup.net	              lp09instiaas02	IAAS_NTT_LI-UX_SRV
lt10fssplshc01.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
li10mei03.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
li10app12101vm.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
lt09pixdms01.bmwgroup.net	              lp09instiaas02	IAAS_NTT_LI-UX_SRV
li10app12117vm.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
li19app12137vm.bmwgroup.net	              lp19instiaas02	IAAS_NTT_LI-UX_SRV
li19socsplunk08.bmwgroup.net	              lp19instiaas02	IAAS_NTT_LI-UX_SRV
li10dynatsaasag02.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
li10biwt12vm.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
lt19app12112vm.bmwgroup.net	              lp19instiaas02	IAAS_NTT_LI-UX_SRV
li19dynatcl05.bmwgroup.net	              lp19instiaas02	IAAS_NTT_LI-UX_SRV
lt09ipsp13vm.bmwgroup.net	              lp09instiaas02	IAAS_NTT_LI-UX_SRV
li10eai60.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
li10app12114vm.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
lt10d11.w10	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
li10eai61.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
li19intra12111vm.bmwgroup.net	              lp19instiaas02	IAAS_NTT_LI-UX_SRV
li19intra12112vm.bmwgroup.net	              lp19instiaas02	IAAS_NTT_LI-UX_SRV
lt19mqb2v02vm.bmwgroup.net	              lp19instiaas02	IAAS_NTT_LI-UX_SRV
li10flex01.w10	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
li19mqb2v02vm.bmwgroup.net	              lp19instiaas02	IAAS_NTT_LI-UX_SRV
lt10app30002.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
lt19dkaqasr03.bmwgroup.net	              lp19instiaas02	IAAS_NTT_LI-UX_SRV
lt10app30001.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
lt10intra12113vm.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
li10app12125vm.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
li10intra12101vm.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
lt10intra12114vm.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
lt10app12121vm.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
lt10app12103vm.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
lt09mq07vm.bmwgroup.net	              lp09instiaas02	IAAS_NTT_LI-UX_SRV
li10app12147vm.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
li19app12103vm.bmwgroup.net	              lp19instiaas02	IAAS_NTT_LI-UX_SRV
lt09app12104vm.bmwgroup.net	              lp09instiaas02	IAAS_NTT_LI-UX_SRV
lt30intra12102vm.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
li19vcdasbcweb001.bmwgroup.net	              lp19instiaas02	IAAS_NTT_LI-UX_SRV
li19mqb2v06vm.bmwgroup.net	              lp19instiaas02	IAAS_NTT_LI-UX_SRV
lt19app12109vm.bmwgroup.net	              lp19instiaas02	IAAS_NTT_LI-UX_SRV
lt30mqc4vm.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
li10app12112vm.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
li09icr02.bmwgroup.net	              lp09instiaas02	IAAS_NTT_LI-UX_SRV
lt19dcmmongo01vm.bmwgroup.net	              lp19instiaas02	IAAS_NTT_LI-UX_SRV
li09icj03.bmwgroup.net	              lp09instiaas02	IAAS_NTT_LI-UX_SRV
li19cdapicass14.bmwgroup.net	              lp19instiaas02	IAAS_NTT_LI-UX_SRV
li10intratric12102vm.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
li19cdapicass15.bmwgroup.net	              lp19instiaas02	IAAS_NTT_LI-UX_SRV
li19intra12101vm.bmwgroup.net	              lp19instiaas02	IAAS_NTT_LI-UX_SRV
lt19intra12110vm.bmwgroup.net	              lp19instiaas02	IAAS_NTT_LI-UX_SRV
lt09intra12106vm.bmwgroup.net	              lp09instiaas02	IAAS_NTT_LI-UX_SRV
lt19app12102vm.bmwgroup.net	              lp19instiaas02	IAAS_NTT_LI-UX_SRV
li10app12123vm.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
lt19intra12102vm.bmwgroup.net	              lp19instiaas02	IAAS_NTT_LI-UX_SRV
li19app12126vm.bmwgroup.net	              lp19instiaas02	IAAS_NTT_LI-UX_SRV
li19dynatag11.bmwgroup.net	              lp19instiaas02	IAAS_NTT_LI-UX_SRV
li19cm02.bmwgroup.net	              lp19instiaas02	IAAS_NTT_LI-UX_SRV
li19ds02.bmwgroup.net	              lp19instiaas02	IAAS_NTT_LI-UX_SRV
lt10mq25vm.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
lt10mq22vm.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
lt10app12111vm.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
lt10masterapp12001vm.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
li10dkaiqs02vm.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
li10app12104vm.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
li10mq25vm.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
li10app12103vm.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
lt10www12106vm.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
lt19szmq03vm.bmwgroup.net	              lp19instiaas02	IAAS_NTT_LI-UX_SRV
lt10app12108vm.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
li10app12109vm.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
lt19agweskibana01.bmwgroup.net	              lp19instiaas02	IAAS_NTT_LI-UX_SRV
li10www12105vm.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
li19wwwtric12102vm.bmwgroup.net	              lp19instiaas02	IAAS_NTT_LI-UX_SRV
lt10db001.w10.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
li19app12140vm.bmwgroup.net	              lp19instiaas02	IAAS_NTT_LI-UX_SRV
li10fjq01.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
lt10ytd01.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
li10q0201.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
liitavmwlssp125.bmwgroup.net	              lpinstlab3	IAAS_NTT_LI-UX_SRV
lt19dc01.bmwgroup.net	              lp19instiaas02	IAAS_NTT_LI-UX_SRV
lt10mq07vm.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
li10mq05vm.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
li19xen16.bmwgroup.net	              lp19instiaas02	IAAS_NTT_LI-UX_SRV
li10app12154vm.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
lt10ksd02.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
lt10app12003vm.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
lt10mcx01.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
lt10app12131vm.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
lt10d10.w10	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
lt10app12132vm.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
li19mipub04.bmwgroup.net	              lp19instiaas02	IAAS_NTT_LI-UX_SRV
li10app12011vm.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
li10vcdasbcapp002.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
li10intra12006vm.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
li19dynatcl01.bmwgroup.net	              lp19instiaas02	IAAS_NTT_LI-UX_SRV
li10cddynatsaasag02.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
li10dynatsaasag03.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
lt10www12003.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
li19agwapimdb03.bmwgroup.net	              lp19instiaas02	IAAS_NTT_LI-UX_SRV
lt10www12004.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
li09intra12003vm.bmwgroup.net	              lp09instiaas02	IAAS_NTT_LI-UX_SRV
lt10mq14vm.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
li19www12004.bmwgroup.net	              lp19instiaas02	IAAS_NTT_LI-UX_SRV
li19mopub03.bmwgroup.net	              lp19instiaas02	IAAS_NTT_LI-UX_SRV
li10mcq14.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
lt09zad04.bmwgroup.net	              lp09instiaas02	IAAS_NTT_LI-UX_SRV
li09intra12108vm.bmwgroup.net	              lp09instiaas02	IAAS_NTT_LI-UX_SRV
lt19masterapp12001vm.bmwgroup.net	              lp19instiaas02	IAAS_NTT_LI-UX_SRV
li10mcq16.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
ltpampoc06.bmwgroup.net	              ltinst01	IAAS_NTT_LI-UX_SRV
li09app12003vm.bmwgroup.net	              lp09instiaas02	IAAS_NTT_LI-UX_SRV
lt10lsa12vm.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
li19www12001.bmwgroup.net	              lp19instiaas02	IAAS_NTT_LI-UX_SRV
lt09ipsp12vm.bmwgroup.net	              lp09instiaas02	IAAS_NTT_LI-UX_SRV
lt10fes01.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
li10mq18vm.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
li10eai22.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
lt19mq01vm.bmwgroup.net	              lp19instiaas02	IAAS_NTT_LI-UX_SRV
liechop2vm.bmwgroup.net	              lp19instiaas02	IAAS_NTT_LI-UX_SRV
lt10dkaiqs003vm.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
lt09dcr04.bmwgroup.net	              lp09instiaas02	IAAS_NTT_LI-UX_SRV
lt10eai20.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
lt10dkaiqxiolab001vm.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
li10app12008vm.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
lt30d02.w30.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
li19app12001vm.bmwgroup.net	              lp19instiaas02	IAAS_NTT_LI-UX_SRV
lt09wenltza2.bmwgroup.net	              lp09instiaas02	IAAS_NTT_LI-UX_SRV
lt30ipsttlvm.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
li10www12007.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
li10mq37vm.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
li10dkiqxio002vm.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
lt10fes03.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
lt10fed04.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
li10fjq03.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
li10www12109vm.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
li19app12011vm.bmwgroup.net	              lp19instiaas02	IAAS_NTT_LI-UX_SRV
li10g3i02.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
li19mq02vm.bmwgroup.net	              lp19instiaas02	IAAS_NTT_LI-UX_SRV
li19bp201.bmwgroup.net	              lp19instiaas02	IAAS_NTT_LI-UX_SRV
li19app12013vm.bmwgroup.net	              lp19instiaas02	IAAS_NTT_LI-UX_SRV
li09app12103vm.bmwgroup.net	              lp09instiaas02	IAAS_NTT_LI-UX_SRV
li19mqb2v03vm.bmwgroup.net	              lp19instiaas02	IAAS_NTT_LI-UX_SRV
lt10xensor11.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
li19cnapp415vm.bmwgroup.net	              lp19instiaas02	IAAS_NTT_LI-UX_SRV
li09app12101vm.bmwgroup.net	              lp09instiaas02	IAAS_NTT_LI-UX_SRV
li19intra12106vm.bmwgroup.net	              lp19instiaas02	IAAS_NTT_LI-UX_SRV
lt09app12119vm.bmwgroup.net	              lp09instiaas02	IAAS_NTT_LI-UX_SRV
li10intra12117vm.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
lt10app30003.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
lt10intra12117vm.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
li10app30004.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
lt10app12141vm.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
lt10fssplmgt03.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
li10app12105vm.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
li10app12102vm.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
lt09zad03.bmwgroup.net	              lp09instiaas02	IAAS_NTT_LI-UX_SRV
lt10ipso13vm.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
li19searchad02.bmwgroup.net	              lp19instiaas02	IAAS_NTT_LI-UX_SRV
li30ipstweb02.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
li19web08.bmwgroup.net	              lp19instiaas02	IAAS_NTT_LI-UX_SRV
li19dynatag12.bmwgroup.net	              lp19instiaas02	IAAS_NTT_LI-UX_SRV
lt10ipst12vm.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
li19socsplunk09.bmwgroup.net	              lp19instiaas02	IAAS_NTT_LI-UX_SRV
lt34ipstweb01.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
li30pga03876vm.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
lt10eai32.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
lt19app12108vm.bmwgroup.net	              lp19instiaas02	IAAS_NTT_LI-UX_SRV
lt19xen31.bmwgroup.net	              lp19instiaas02	IAAS_NTT_LI-UX_SRV
lt19mqb2v01vm.bmwgroup.net	              lp19instiaas02	IAAS_NTT_LI-UX_SRV
lt10app12136vm.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
li09app12114vm.bmwgroup.net	              lp09instiaas02	IAAS_NTT_LI-UX_SRV
lt10app12137vm.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
li10app12119vm.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
li10intra12105vm.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
li10app12146vm.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
li10intra12108vm.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
li19app12131vm.bmwgroup.net	              lp19instiaas02	IAAS_NTT_LI-UX_SRV
li10app12150vm.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
li34app12105vm.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
lt19mqb2v05vm.bmwgroup.net	              lp19instiaas02	IAAS_NTT_LI-UX_SRV
li30pga03856.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
lt30app12103vm.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
lt19app12118vm.bmwgroup.net	              lp19instiaas02	IAAS_NTT_LI-UX_SRV
li19vcdasbcapp002.bmwgroup.net	              lp19instiaas02	IAAS_NTT_LI-UX_SRV
li19app12107vm.bmwgroup.net	              lp19instiaas02	IAAS_NTT_LI-UX_SRV
lt19app12114vm.bmwgroup.net	              lp19instiaas02	IAAS_NTT_LI-UX_SRV
lt30app12102vm.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
li10app12161vm.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
lt10intra12107vm.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
lt10app12130vm.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
lt10intra12108vm.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
li19cdapigapp11.bmwgroup.net	              lp19instiaas02	IAAS_NTT_LI-UX_SRV
lt19app12123vm.bmwgroup.net	              lp19instiaas02	IAAS_NTT_LI-UX_SRV
li19cdapicass11.bmwgroup.net	              lp19instiaas02	IAAS_NTT_LI-UX_SRV
li10app12162vm.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
li19app12115vm.bmwgroup.net	              lp19instiaas02	IAAS_NTT_LI-UX_SRV
lt10mq31vm.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
li09app12109vm.bmwgroup.net	              lp09instiaas02	IAAS_NTT_LI-UX_SRV
li19intra12107vm.bmwgroup.net	              lp19instiaas02	IAAS_NTT_LI-UX_SRV
li10mq26vm.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
li19cnbffe2e02.bmwgroup.net	              lp19instiaas02	IAAS_NTT_LI-UX_SRV
li19eai436.bmwgroup.net	              lp19instiaas02	IAAS_NTT_LI-UX_SRV
lt10app12120vm.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
li19app12123vm.bmwgroup.net	              lp19instiaas02	IAAS_NTT_LI-UX_SRV
li19szmq03vm.bmwgroup.net	              lp19instiaas02	IAAS_NTT_LI-UX_SRV
lt10www12105vm.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
lt10mq35vm.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
li10app12107vm.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
li10mq35vm.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
li10zxq01.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
li19mopub04.bmwgroup.net	              lp19instiaas02	IAAS_NTT_LI-UX_SRV
lt19dc02.bmwgroup.net	              lp19instiaas02	IAAS_NTT_LI-UX_SRV
lt10mcd04.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
li19xen14.bmwgroup.net	              lp19instiaas02	IAAS_NTT_LI-UX_SRV
li10sapwd01.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
li19mipub203.bmwgroup.net	              lp19instiaas02	IAAS_NTT_LI-UX_SRV
li19app12122vm.bmwgroup.net	              lp19instiaas02	IAAS_NTT_LI-UX_SRV
li10dynatag01.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
li10app12164vm.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
lt10g3t01.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
li30webvm01.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
li19dynatcl02.bmwgroup.net	              lp19instiaas02	IAAS_NTT_LI-UX_SRV
li19app12004vm.bmwgroup.net	              lp19instiaas02	IAAS_NTT_LI-UX_SRV
li10app12016vm.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
li10app12009vm.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
li10vcdidsweb666.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
li09logstash1vm.bmwgroup.net	              lp09instiaas02	IAAS_NTT_LI-UX_SRV
li10intra12004vm.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
li10app12012vm.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
li19logstash1vm.bmwgroup.net	              lp19instiaas02	IAAS_NTT_LI-UX_SRV
li10logstash2vm.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
li10dynatsaasag04.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
lt10app12004vm.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
lt104infana.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
li10ipsic1vm.w10	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
li19socsplunk14.bmwgroup.net	              lp19instiaas02	IAAS_NTT_LI-UX_SRV
lt10intra12001vm.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
lt19www12004.bmwgroup.net	              lp19instiaas02	IAAS_NTT_LI-UX_SRV
lt19masterapp12002vm.bmwgroup.net	              lp19instiaas02	IAAS_NTT_LI-UX_SRV
lt19cid01.bmwgroup.net	              lp19instiaas02	IAAS_NTT_LI-UX_SRV
li19moauth01.bmwgroup.net	              lp19instiaas02	IAAS_NTT_LI-UX_SRV
lt19cie02.bmwgroup.net	              lp19instiaas02	IAAS_NTT_LI-UX_SRV
li09mq01vm.bmwgroup.net	              lp09instiaas02	IAAS_NTT_LI-UX_SRV
li19cii03.bmwgroup.net	              lp19instiaas02	IAAS_NTT_LI-UX_SRV
li19etksolr01.bmwgroup.net	              lp19instiaas02	IAAS_NTT_LI-UX_SRV
lt10fjs01.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
li09intra12110vm.bmwgroup.net	              lp09instiaas02	IAAS_NTT_LI-UX_SRV
li09app12004vm.bmwgroup.net	              lp09instiaas02	IAAS_NTT_LI-UX_SRV
li10dkaiqxio001vm.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
lt10masterintra12001vm.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
li09app12122vm.bmwgroup.net	              lp09instiaas02	IAAS_NTT_LI-UX_SRV
lt10www12001.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
li10g3i01.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
li10ksq08.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
li19searchhead1.bmwgroup.net	              lp19instiaas02	IAAS_NTT_LI-UX_SRV
lt10gie01.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
li09app12111vm.bmwgroup.net	              lp09instiaas02	IAAS_NTT_LI-UX_SRV
lt10dkaiqxio002vm.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
lt19www12001.bmwgroup.net	              lp19instiaas02	IAAS_NTT_LI-UX_SRV
lt10xensdi03.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
li30ipsic2vm.w30.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
li10wwwtric12101vm.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
li10intra12001vm.bmwgroup.net	              lp10instiaas02	IAAS_NTT_LI-UX_SRV
